Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Media
9565612930,"Aug 1, 2023, 11:24:12 PM",Run One,Run,"",994,3.03,,,false,,,activities/9565612930.gpx,,,994.0,989.0,3030.030029296875,5.010009765625,3.0637309551239014,8.026144027709961,8.026140213012695,2.299999952316284,8.5,3.4246537685394287,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3039.300048828125,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,3.0483200550079346,0.0,,,,2454.0,""
9583030855,"Aug 4, 2023, 5:54:36 PM",Run Two,Run,"",1460,4.28,,,false,,,activities/9583030855.gpx,,,1460.0,1460.0,4284.5400390625,4.810986518859863,2.9346165657043457,10.451393127441406,10.151399612426758,2.299999952316284,8.5,3.9512524604797363,0.007001918274909258,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,26.0,0.0,,1.0,4295.7001953125,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,2.9346165657043457,0.0,,,,3650.0,""
9589467858,"Aug 5, 2023, 6:05:07 PM",Run Three,Run,"",1742,5.06,,,false,So hot out. Had some negative thoughts but legs kept going — keep those thoughts out. ,,activities/9589467858.gpx,,,1742.0,1729.0,5059.66015625,5.436004638671875,2.9263505935668945,14.526056289672852,14.82610034942627,2.0,9.0,6.276973724365234,-0.005929252132773399,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,45.0,0.0,,1.0,5077.39990234375,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,2.9045121669769287,0.0,,,,4316.0,media/BDE9F46D-F8D2-4A8F-9E59-05252942932C.jpg
9606485210,"Aug 8, 2023, 1:49:37 PM",Run Four,Run,Awful Florida heat. Right leg gave out and got stuck in two rain showers.,1017,2.81,,,false,,,activities/9606485210.gpx,,,1017.0,1002.0,2812.590087890625,4.565966606140137,2.806976079940796,0.0,0.0,1.7999999523162842,2.799999952316284,3.28947377204895,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2814.60009765625,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,2.765575408935547,0.0,,,,2418.0,""
9620316767,"Aug 10, 2023, 2:10:46 PM",Run Five,Run,Questionable run path shape,2509,7.22,,,false,"Cardio fine, no breath or fatigue issues. But damn, calf pain wtf ",,activities/9620316767.gpx,,,2509.0,2479.0,7222.1201171875,5.079992771148682,2.9133198261260986,20.11138916015625,20.21139907836914,2.0,9.600000381469727,6.62247371673584,-0.0013846349902451038,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,44.0,0.0,,1.0,7244.60009765625,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,2.8784854412078857,0.0,,,,6230.0,media/3D6B494C-6E9D-4664-92CE-B6CB567EADE4.jpg
9626861192,"Aug 11, 2023, 2:27:57 PM",Run Six,Run,"",1815,5.21,,,false,Breathing kinda off. Legs fine,,activities/9626861192.gpx,,,1815.0,1815.0,5217.97998046875,4.517999172210693,2.874920129776001,14.642810821533203,14.642800331115723,2.0,9.699999809265137,6.317714691162109,0.0,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,32.0,0.0,,1.0,5237.5,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,2.874920129776001,0.0,,,,4568.0,""
9636168444,"Aug 13, 2023, 1:34:50 AM",Night Walk One,Walk,,207,0.30,,,false,,,activities/9636168444.gpx,,,207.0,207.0,305.1300048828125,2.623333215713501,1.4740580320358276,0.0,0.800000011920929,7.099999904632568,8.5,2.8530662059783936,-0.2621833384037018,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4740580320358276,0.0,,,,338.0,""
9640454805,"Aug 13, 2023, 2:59:27 PM",Run Seven,Run,"",2661,7.53,,,false,"Good, lower calves I think not even stretched just strengthened, will come",,activities/9640454805.gpx,,,2661.0,2655.0,7537.5498046875,5.151953220367432,2.8390018939971924,23.2801513671875,22.980199813842773,2.0,9.800000190734863,6.124270915985107,0.003980073146522045,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,70.0,0.0,,1.0,7561.60009765625,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,2.8326003551483154,0.0,,,,6740.0,""
9656668776,"Aug 16, 2023, 2:10:53 AM",Night Walk 2,Walk,,4054,1.84,,,false,,,activities/9656668776.gpx,,,4054.0,1270.0,1844.780029296875,9.153328895568848,1.4525827169418335,0.0,0.10000000149011612,7.099999904632568,9.0,9.345806121826172,-0.0054207006469368935,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.45505180954933167,0.0,,,,816.0,""
9668909738,"Aug 17, 2023, 8:44:00 PM",Run Eight,Run,"",3271,9.29,,,false,,,activities/9668909738.gpx,,,3271.0,3263.0,9294.8701171875,5.699999809265137,2.8485658168792725,126.51132202148438,125.61100006103516,180.1999969482422,281.70001220703125,37.45778274536133,0.009682760573923588,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9660.5,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,2.8415989875793457,329.20001220703125,,,,8068.0,""
9673513859,"Aug 18, 2023, 3:30:40 PM",Run Nine,Run,"",3918,11.34,,,false,,,activities/9673513859.gpx,,,3918.0,3901.0,11346.25,6.071972846984863,2.9085490703582764,200.89761352539062,205.197998046875,169.5,281.6000061035156,34.47301483154297,-0.0378979854285717,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,11985.7001953125,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,2.8959290981292725,596.5999755859375,,,,9994.0,""
9680731294,"Aug 19, 2023, 5:27:54 PM",Run Ten,Run,"",2482,6.58,,,false,,,activities/9680731294.gpx,,,2482.0,2337.0,6586.080078125,5.097998142242432,2.8181772232055664,162.80787658691406,169.50799560546875,122.5999984741211,248.89999389648438,19.463441848754883,-0.10172970592975616,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7168.2001953125,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,2.6535375118255615,137.1999969482422,,,,5710.0,""
9688036501,"Aug 20, 2023, 7:18:20 PM",Run 11,Run,"",924,3.01,,,false,,,activities/9688036501.gpx,,,924.0,894.0,3012.679931640625,11.7080078125,3.3698880672454834,68.30509948730469,68.30509948730469,175.60000610351562,241.39999389648438,25.021512985229492,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3229.800048828125,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,3.2604761123657227,0.0,,,,2222.0,""
9702565915,"Aug 23, 2023, 12:38:00 AM",Run Twelve,Run,"",6194,16.69,,,false,,,activities/9702565915.gpx,,,6194.0,6178.0,16694.19921875,5.721875190734863,2.7022011280059814,216.97738647460938,217.27699279785156,180.1999969482422,281.70001220703125,45.86331558227539,-0.0017970313783735037,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,17172.80078125,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,2.695220947265625,80.30000305175781,,,,15610.0,media/11B9575E-8CF7-4151-9510-1F98EE401F32.jpg|media/52AF06C8-8EED-4E1B-A539-493FE4663C77.jpg
9720928318,"Aug 25, 2023, 11:50:20 PM",Run Thirteen,Run,"",2390,6.63,,,false,,,activities/9720928318.gpx,,,2390.0,2368.0,6638.77001953125,5.0360107421875,2.803534746170044,123.75767517089844,116.45800018310547,164.3000030517578,273.3999938964844,37.848602294921875,0.10996013134717941,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7135.5,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,2.7777280807495117,124.30000305175781,,,,6118.0,""
9727117020,"Aug 26, 2023, 10:20:13 PM",Run Fourteen,Run,"",2105,6.12,,,false,,,activities/9727117020.gpx,,,2105.0,2093.0,6121.60986328125,5.113965034484863,2.9248015880584717,105.3947982788086,98.19499969482422,163.6999969482422,271.20001220703125,41.096988677978516,0.11761611700057983,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6552.39990234375,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,2.908128261566162,3036.39990234375,,,,5428.0,media/063697A8-134A-44E3-ADEC-89A4356D6A0B.jpg
9733927895,"Aug 27, 2023, 11:43:54 PM",Run Fifteen,Run,"",1939,6.37,,,false,,,activities/9733927895.gpx,,,1939.0,1893.0,6370.89990234375,8.398000717163086,3.365504503250122,0.0,0.5,117.19999694824219,119.0,10.101009368896484,-0.007848184555768967,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6374.7998046875,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,3.2856626510620117,303.8999938964844,,,,4806.0,media/0BB413F8-A38E-40A6-9B21-EDFD4C2555EC.jpg|media/46BD339C-9ADB-47DA-A515-F66E1A28C9DD.jpg|media/98792894-FBDF-4A4D-8E32-D835DF1EC8BA.jpg
9739764853,"Aug 28, 2023, 11:27:13 PM",Run Sixteen (w Diego),Run,"",2435,7.51,,,false,,,activities/9739764853.gpx,,,2435.0,2268.0,7517.1298828125,5.856054782867432,3.3144311904907227,0.0,0.0,116.5999984741211,118.30000305175781,2.5269131660461426,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7522.60009765625,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,3.0871169567108154,297.29998779296875,,,,5688.0,media/201AEFC0-205D-48D5-B3A7-10846C004F7B.jpg|media/02BF33BC-04F3-4729-B311-E40AEDEA2D7A.jpg|media/7DDD02C4-E045-4C93-965E-EC62C21F57F5.jpg|media/DFA056BE-10F8-4761-9CBC-C4214BB3E77A.jpg
9752210010,"Aug 30, 2023, 9:03:24 PM",Run Seventeen,Run,Tackled the slope,2139,6.35,,,false,,,activities/9752210010.gpx,,,2139.0,2133.0,6350.75,5.095995903015137,2.977379322052002,143.7193145751953,137.11900329589844,164.10000610351562,241.39999389648438,39.77724838256836,0.10392473638057709,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6922.7998046875,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,2.969027519226074,0.0,,,,5336.0,""
9758525855,"Aug 31, 2023, 8:32:14 PM",Run Eighteen,Run,"",3880,11.85,,,false,,,activities/9758525855.gpx,,,3880.0,3848.0,11857.7802734375,6.723974704742432,3.0815436840057373,153.75440979003906,145.35400390625,162.8000030517578,287.20001220703125,37.54512405395508,0.07083956897258759,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,12415.2001953125,1693511936.0,1.0,20.459999084472656,19.799999237060547,9.859999656677246,0.5099999904632568,1017.8900146484375,3.9600000381469727,8.390000343322754,352.0,0.0,1693477760.0,1693525376.0,0.625,,14539275.0,0.03999999910593033,5.0,0.03999999910593033,34898.140625,4.0,,,,,0.0,3.056128978729248,317.3999938964844,,,,9764.0,""
9777000455,"Sep 3, 2023, 3:32:54 PM",Run Nineteen,Run,Brutal.,5169,14.52,,,false,,,activities/9777000455.gpx,,,5169.0,4963.0,14521.349609375,7.967968940734863,2.925921678543091,188.16183471679688,198.46200561523438,179.39999389648438,276.8999938964844,17.33477783203125,-0.07093004882335663,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,14956.5,1693753216.0,1.0,24.5,25.520000457763672,18.0,0.6700000166893005,1014.8300170898438,2.240000009536743,5.889999866485596,281.0,0.0,1693737216.0,1693784192.0,0.625,,14539275.0,0.029999999329447746,5.0,0.07999999821186066,31009.900390625,5.0,,,,,0.0,2.8093149662017822,1621.5999755859375,,,,12542.0,media/5B22988C-C7AF-47C1-AE8E-7836D3FE4A81.jpg
9782282113,"Sep 4, 2023, 2:55:31 PM",Hike with Ally and Daniel,Hike,Noticed right IT band pain :(,4162,5.62,,,false,,,activities/9782282113.gpx,,,4162.0,3885.0,5625.080078125,10.246671676635742,1.4478970766067505,173.66294860839844,171.36300659179688,127.19999694824219,272.70001220703125,49.48686218261719,0.04088830575346947,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1693836032.0,1.0,24.5,26.0,19.5,0.7400000095367432,1012.5499877929688,2.440000057220459,6.650000095367432,297.0,0.0,1693823616.0,1693870464.0,0.625,,,0.49000000953674316,1.0,0.23000000417232513,27373.08984375,3.0,,,,,0.0,1.3515329360961914,5463.2001953125,,,,,""
9792391800,"Sep 6, 2023, 1:49:38 AM",Run Twenty (w Kevin),Run,"",1875,5.76,,,false,,,activities/9792391800.gpx,,,1875.0,1854.0,5764.759765625,11.257983207702637,3.109363317489624,91.79881286621094,89.69879913330078,179.6999969482422,263.29998779296875,21.568626403808594,0.03642823174595833,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6040.0,1693961984.0,1.0,23.280000686645508,25.270000457763672,21.100000381469727,0.8799999952316284,1014.3300170898438,1.309999942779541,2.2100000381469727,28.0,0.0,1693910144.0,1693956864.0,0.75,,14539275.0,0.4699999988079071,1.0,0.0,22895.9609375,0.0,,,,,0.0,3.074538469314575,0.0,,,,4638.0,media/CBA5DD1D-03C9-4358-87BA-548D375B9E57.jpg|media/24154C36-F3F4-48D5-992A-B4A4C4BEF256.jpg|media/9DD8AD2E-CC98-4C90-A3CC-6F3AF839E4F9.jpg
9798017725,"Sep 6, 2023, 8:35:03 PM",Run Twenty-One,Run,Worst run ever,2100,6.40,,,false,,,activities/9798017725.gpx,,,2100.0,2021.0,6402.10986328125,6.725976467132568,3.167793035507202,104.2802963256836,102.77999877929688,180.10000610351562,276.79998779296875,21.61088752746582,0.02342977561056614,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6693.7001953125,1694030336.0,1.0,31.1200008392334,33.599998474121094,20.709999084472656,0.5400000214576721,1009.8499755859375,0.9700000286102295,3.740000009536743,312.0,0.0,1693996544.0,1694043136.0,0.875,,14539275.0,0.25,1.0,0.1899999976158142,28826.310546875,3.0,,,,,0.0,3.04862380027771,29.5,,,,5070.0,""
9825118468,"Sep 10, 2023, 11:23:59 PM",Run Twenty-Two,Run,Humbling,2448,8.26,,,false,,,activities/9825118468.gpx,,,2448.0,2448.0,8263.3798828125,6.074023246765137,3.375563621520996,128.94422912597656,130.843994140625,176.39999389648438,281.70001220703125,26.01154899597168,-0.022993013262748718,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,8581.599609375,1694386816.0,5.0,20.299999237060547,21.360000610351562,18.739999771118164,0.9100000262260437,1017.8499755859375,1.1399999856948853,2.369999885559082,353.0,0.20000000298023224,1694342400.0,1694388352.0,0.875,,14539275.0,0.7599999904632568,5.0,0.9599999785423279,14628.4501953125,0.0,,,,,0.0,3.375563621520996,59.70000076293945,,,,6346.0,""
9843970469,"Sep 13, 2023, 8:31:52 PM",Run Twenty Three,Run,"Cramps, leg pain, damn. Need to get mileage up",2499,7.90,,,false,,,activities/9843970469.gpx,,,2499.0,2495.0,7902.7998046875,6.933984279632568,3.167454719543457,130.93109130859375,122.63099670410156,163.5,281.70001220703125,38.946990966796875,0.10502606630325317,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,8372.5,1694635264.0,1.0,20.68000030517578,20.59000015258789,13.479999542236328,0.6299999952316284,1014.02001953125,3.0899999141693115,6.710000038146973,321.0,0.0,1694601856.0,1694647168.0,0.0,,14539275.0,0.7799999713897705,5.0,0.3400000035762787,30820.359375,3.0,,,,,0.0,3.1623849868774414,91.0,,,,6430.0,""
9861272647,"Sep 16, 2023, 2:51:40 PM",Run Twenty Four,Run,"",2264,7.48,,,false,,,activities/9861272647.gpx,,,2264.0,2264.0,7487.009765625,5.730004787445068,3.30698299407959,18.31261444091797,18.112600326538086,2.0,9.0,6.24997615814209,0.0026712934486567974,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7509.60009765625,1694872832.0,3.0,17.760000228881836,17.18000030517578,9.989999771118164,0.6000000238418579,1012.5700073242188,4.96999979019165,11.520000457763672,312.0,0.0,1694860544.0,1694905344.0,0.125,,14539275.0,0.0,1.0,0.9700000286102295,33365.0,3.0,,,,,0.0,3.30698299407959,0.0,,,,5840.0,""
9882316212,"Sep 19, 2023, 7:11:32 PM",Run Twenty Five,Run,"",5196,14.79,,,false,,,activities/9882316212.gpx,,,5196.0,5162.0,14796.650390625,5.908007621765137,2.866456985473633,178.89720153808594,177.9969940185547,180.1999969482422,303.29998779296875,41.004180908203125,0.006082457490265369,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,15187.400390625,1695149952.0,1.0,19.049999237060547,18.3799991607666,9.449999809265137,0.5400000214576721,1015.6400146484375,4.809999942779541,9.489999771118164,310.0,0.0,1695120640.0,1695164928.0,0.125,,14539275.0,0.0,1.0,0.25,35336.96875,4.0,,,,,0.0,2.8477001190185547,3421.60009765625,,,,12800.0,media/71CB90C2-FAE7-41C0-8DB0-861901D64977.jpg|media/7D619C0C-57A5-42A2-8100-95B8DCEC10BD.jpg|media/A5A12CD9-D881-43D6-B66F-7C530A0C3234.jpg|media/D30FD5D6-B4E8-49CE-97FB-2E4CAB6C1549.jpg|media/3A6D8BD3-97F0-4110-8EFD-E1633CFE0CD5.jpg|media/4582E00B-50BA-40B8-BF3A-31E5393C91ED.jpg
9888648983,"Sep 20, 2023, 7:08:11 PM",Run Twenty Six,Run,Right calf is messed.,2765,8.48,,,false,,,activities/9888648983.gpx,,,2765.0,2734.0,8481.5498046875,9.130078315734863,3.1022493839263916,153.3436279296875,145.74400329589844,162.89999389648438,287.8999938964844,43.6115837097168,0.08960626274347305,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9018.7998046875,1695236352.0,1.0,19.959999084472656,19.299999237060547,9.779999732971191,0.5199999809265137,1020.8599853515625,3.200000047683716,6.730000019073486,328.0,0.0,1695207040.0,1695251200.0,0.125,,14539275.0,0.0,1.0,0.10999999940395355,34787.73046875,4.0,,,,,0.0,3.0674681663513184,0.0,,,,6994.0,""
9900711984,"Sep 22, 2023, 7:42:21 PM",Run Twenty Seven,Run,"",4563,12.02,,,false,,,activities/9900711984.gpx,,,4563.0,3929.0,12020.4599609375,7.097981929779053,3.059419631958008,151.97280883789062,151.17300415039062,180.3000030517578,301.20001220703125,23.18094253540039,0.006655319593846798,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,12369.2998046875,1695409152.0,3.0,21.690000534057617,21.059999465942383,10.270000457763672,0.47999998927116394,1026.1400146484375,3.2300000190734863,6.5,129.0,0.0,1695379968.0,1695423872.0,0.25,,14539275.0,0.0,1.0,0.7599999904632568,38236.640625,3.0,,,,,0.0,2.6343326568603516,2720.199951171875,,,,9992.0,""
9905578121,"Sep 23, 2023, 2:41:47 PM",Run Twenty Eight,Run,"",2485,8.15,,,false,,,activities/9905578121.gpx,,,2485.0,2475.0,8157.56005859375,4.888085842132568,3.2959837913513184,4.070980548858643,4.070980072021484,117.19999694824219,119.30000305175781,3.2722973823547363,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,8166.5,1695477632.0,3.0,14.109999656677246,13.390000343322754,7.739999771118164,0.6499999761581421,1023.719970703125,2.7100000381469727,6.440000057220459,85.0,0.0,1695466496.0,1695510144.0,0.375,,14539275.0,0.0,1.0,0.8999999761581421,30705.400390625,2.0,,,,,0.0,3.2827203273773193,285.5,,,,6544.0,""
9921235708,"Sep 26, 2023, 2:00:33 AM",Night Run,Run,Bored and didn’t want to do work,1524,4.70,,,false,,,activities/9921235708.gpx,,,1524.0,1494.0,4702.35009765625,5.017999172210693,3.1474900245666504,89.91313934326172,89.51309967041016,180.1999969482422,266.6000061035156,37.678977966308594,0.008506384678184986,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4973.7998046875,1695693568.0,3.0,13.569999694824219,13.239999771118164,11.40999984741211,0.8700000047683716,1024.6199951171875,2.180000066757202,7.050000190734863,117.0,0.0,1695639424.0,1695682688.0,0.375,,14539275.0,0.6600000262260437,5.0,0.8899999856948853,25363.3203125,0.0,,,,,0.0,3.08553147315979,203.1999969482422,,,,3778.0,media/06A6BED6-4CD4-4694-865F-3EB853563345.jpg
9926792815,"Sep 26, 2023, 8:43:19 PM",Afternoon Run,Run,"",2058,6.97,,,false,,,activities/9926792815.gpx,,,2058.0,2054.0,6970.56005859375,5.867968559265137,3.3936514854431152,108.4455795288086,108.34600067138672,180.1999969482422,287.0,25.9032039642334,0.0014346049865707755,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7240.2001953125,1695758336.0,3.0,18.0,17.540000915527344,10.949999809265137,0.6299999952316284,1027.3900146484375,2.440000057220459,4.880000114440918,108.0,0.0,1695725824.0,1695768960.0,0.375,,14539275.0,0.0,1.0,0.7599999904632568,31053.310546875,2.0,,,,,0.0,3.3870553970336914,32.20000076293945,,,,5338.0,""
9933513653,"Sep 27, 2023, 8:27:26 PM",Evening Run,Run,"",5870,16.88,,,false,,,activities/9933513653.gpx,,,5870.0,5624.0,16883.0703125,7.276171684265137,3.0019683837890625,169.18409729003906,127.58399963378906,183.10000610351562,303.29998779296875,18.239492416381836,0.24640068411827087,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,17272.19921875,1695844864.0,2.0,19.5,18.6200008392334,7.849999904632568,0.4699999988079071,1024.9000244140625,2.2200000286102295,4.880000114440918,93.0,0.0,1695812352.0,1695855232.0,0.375,,14539275.0,0.0,1.0,0.6200000047683716,44150.671875,2.0,,,,,0.0,2.876161813735962,7130.10009765625,,,,14378.0,""
9945473909,"Sep 29, 2023, 9:38:25 PM",Evening Run,Run,"",2320,7.16,,,false,,,activities/9945473909.gpx,,,2320.0,2317.0,7160.240234375,6.504004001617432,3.090306520462036,155.37217712402344,148.4720001220703,164.6999969482422,243.5,43.306419372558594,0.09636548161506653,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7756.7001953125,1696021248.0,3.0,19.690000534057617,19.799999237060547,14.59000015258789,0.7200000286102295,1020.9199829101562,1.6399999856948853,3.380000114440918,103.0,0.0,1695985280.0,1696027904.0,0.625,,14539275.0,0.0,1.0,0.800000011920929,24901.830078125,1.0,,,,,0.0,3.086310386657715,0.0,,,,5812.0,media/0BD00F68-DA14-402A-85C5-25B94ED7E1D0.jpg
9964958499,"Oct 2, 2023, 9:58:31 PM",Evening Run,Run,"",1862,6.24,,,false,,,activities/9964958499.gpx,,,1862.0,1846.0,6247.60986328125,5.7360005378723145,3.384403944015503,111.03523254394531,111.23500061035156,180.1999969482422,273.3999938964844,41.33546447753906,-0.0032012241426855326,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6565.89990234375,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,3.3553221225738525,66.0999984741211,,,,4710.0,media/DC649BAE-B1E2-40CD-8ABE-C41FCD7D0B02.jpg|media/FA05B1EE-3513-405C-B93A-4D8ADBE187C1.jpg|media/411AAA0C-0D8B-4CBD-9D21-D6F7EB15D45E.jpg
9971177424,"Oct 3, 2023, 8:20:19 PM",Afternoon Run,Run,"",1073,3.53,,,false,,,activities/9971177424.gpx,,,1073.0,1056.0,3529.3798828125,5.110009670257568,3.3422157764434814,65.55085754394531,65.45089721679688,180.1999969482422,248.10000610351562,38.5321044921875,0.002833358943462372,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3768.39990234375,,,,,,,,,,,,,,,,14539275.0,,,,,,,,,,0.0,3.2892637252807617,0.0,,,,2708.0,""
9978803037,"Oct 5, 2023, 1:17:00 AM",HGW,Walk,,1079,1.22,,,false,,,activities/9978803037.gpx,,,1079.0,1034.0,1228.1300048828125,2.8600006103515625,1.1877466440200806,11.66341495513916,54.2634162902832,169.5,224.10000610351562,17.432485580444336,-3.4686882495880127,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.1382113695144653,0.0,,,,1592.0,""
